Chapter	Book	Title	characterURL	Character	ID
75	A Storm of Swords	Arya I	/index.php/Eddard_Stark	Eddard Stark	456
75	A Storm of Swords	Arya I	/index.php/Gendry	Gendry	586
76	A Storm of Swords	Sansa I	/index.php/Sansa_Stark	Sansa Stark	1530
76	A Storm of Swords	Sansa I	/index.php/Arys_Oakheart	Arys Oakheart	137
76	A Storm of Swords	Sansa I	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
76	A Storm of Swords	Sansa I	/index.php/Sandor_Clegane	Sandor Clegane	1528
76	A Storm of Swords	Sansa I	/index.php/Viserys_Targaryen	Viserys Targaryen	1770
76	A Storm of Swords	Sansa I	/index.php/Dontos_Hollard	Dontos Hollard	429
76	A Storm of Swords	Sansa I	/index.php/Lothor_Brune	Lothor Brune	987
76	A Storm of Swords	Sansa I	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
76	A Storm of Swords	Sansa I	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
76	A Storm of Swords	Sansa I	/index.php/Eddard_Stark	Eddard Stark	456
76	A Storm of Swords	Sansa I	/index.php/Catelyn_Tully	Catelyn Tully	287
77	A Storm of Swords	Tyrion I	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
77	A Storm of Swords	Tyrion I	/index.php/Mandon_Moore	Mandon Moore	1058
77	A Storm of Swords	Tyrion I	/index.php/Cersei_Lannister	Cersei Lannister	295
77	A Storm of Swords	Tyrion I	/index.php/Tywin_Lannister	Tywin Lannister	1727
77	A Storm of Swords	Tyrion I	/index.php/Sansa_Stark	Sansa Stark	1530
77	A Storm of Swords	Tyrion I	/index.php/Arya_Stark	Arya Stark	136
77	A Storm of Swords	Tyrion I	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
77	A Storm of Swords	Tyrion I	/index.php/Eddard_Stark	Eddard Stark	456
77	A Storm of Swords	Tyrion I	/index.php/Petyr_Baelish	Petyr Baelish	1303
77	A Storm of Swords	Tyrion I	/index.php/Janos_Slynt	Janos Slynt	790
77	A Storm of Swords	Tyrion I	/index.php/Varys	Varys	1757
77	A Storm of Swords	Tyrion I	/index.php/Barristan_Selmy	Barristan Selmy	163
77	A Storm of Swords	Tyrion I	/index.php/Robert_Baratheon	Robert Baratheon	1434
77	A Storm of Swords	Tyrion I	/index.php/Jaime_Lannister	Jaime Lannister	785
77	A Storm of Swords	Tyrion I	/index.php/Robb_Stark	Robb Stark	1431
77	A Storm of Swords	Tyrion I	/index.php/Renly_Baratheon	Renly Baratheon	1396
77	A Storm of Swords	Tyrion I	/index.php/Jon_Arryn	Jon Arryn	836
77	A Storm of Swords	Tyrion I	/index.php/Lancel_Lannister	Lancel Lannister	922
77	A Storm of Swords	Tyrion I	/index.php/Vylarr	Vylarr	1773
77	A Storm of Swords	Tyrion I	/index.php/Shae	Shae	1552
78	A Storm of Swords	Bran I	/index.php/Bran_Stark	Bran Stark	240
78	A Storm of Swords	Bran I	/index.php/Nan	Nan	1201
78	A Storm of Swords	Bran I	/index.php/Osha	Osha	1255
78	A Storm of Swords	Bran I	/index.php/Luwin	Luwin	1013
78	A Storm of Swords	Bran I	/index.php/Rodrik_Cassel	Rodrik Cassel	1451
78	A Storm of Swords	Bran I	/index.php/Walder_Frey_(Little)	Walder Frey (Little)	1782
78	A Storm of Swords	Bran I	/index.php/Catelyn_Tully	Catelyn Tully	287
78	A Storm of Swords	Bran I	/index.php/Robb_Stark	Robb Stark	1431
79	A Storm of Swords	Arya II	/index.php/Arya_Stark	Arya Stark	136
79	A Storm of Swords	Arya II	/index.php/Yoren	Yoren	1873
79	A Storm of Swords	Arya II	/index.php/Jaqen_H%27ghar	Jaqen H'ghar	791
79	A Storm of Swords	Arya II	/index.php/Syrio_Forel	Syrio Forel	1621
79	A Storm of Swords	Arya II	/index.php/Biter	Biter	224
79	A Storm of Swords	Arya II	/index.php/Gendry	Gendry	586
79	A Storm of Swords	Arya II	/index.php/Cersei_Lannister	Cersei Lannister	295
80	A Storm of Swords	Jon I	/index.php/Catelyn_Tully	Catelyn Tully	287
80	A Storm of Swords	Jon I	/index.php/Jon_Snow	Jon Snow	851
80	A Storm of Swords	Jon I	/index.php/Samwell_Tarly	Samwell Tarly	1527
80	A Storm of Swords	Jon I	/index.php/Jeor_Mormont	Jeor Mormont	808
80	A Storm of Swords	Jon I	/index.php/Qhorin_Halfhand	Qhorin Halfhand	1335
80	A Storm of Swords	Jon I	/index.php/Donal_Noye	Donal Noye	418
80	A Storm of Swords	Jon I	/index.php/Robb_Stark	Robb Stark	1431
80	A Storm of Swords	Jon I	/index.php/Robert_Baratheon	Robert Baratheon	1434
80	A Storm of Swords	Jon I	/index.php/Thoren_Smallwood	Thoren Smallwood	1651
80	A Storm of Swords	Jon I	/index.php/Benjen_Stark	Benjen Stark	194
80	A Storm of Swords	Jon I	/index.php/Aemon_Targaryen	Aemon Targaryen	20
80	A Storm of Swords	Jon I	/index.php/Baelor_Targaryen	Baelor Targaryen	150
80	A Storm of Swords	Jon I	/index.php/Daeron_Targaryen	Daeron Targaryen	356
80	A Storm of Swords	Jon I	/index.php/Aerion_Targaryen	Aerion Targaryen	24
80	A Storm of Swords	Jon I	/index.php/Endrew_Tarth	Endrew Tarth	506
80	A Storm of Swords	Jon I	/index.php/Redwyn	Redwyn	1392
80	A Storm of Swords	Jon I	/index.php/Dorren_Stark	Dorren Stark	436
80	A Storm of Swords	Jon I	/index.php/Pypar	Pypar	1329
80	A Storm of Swords	Jon I	/index.php/Todder	Todder	1668
80	A Storm of Swords	Jon I	/index.php/Maester_Aemon	Maester Aemon	1045
80	A Storm of Swords	Jon I	/index.php/Grenn	Grenn	630
80	A Storm of Swords	Jon I	/index.php/Halder	Halder	672
80	A Storm of Swords	Jon I	/index.php/Conwy	Conwy	325
80	A Storm of Swords	Jon I	/index.php/Alliser_Thorne	Alliser Thorne	57
80	A Storm of Swords	Jon I	/index.php/Steffon_Baratheon	Steffon Baratheon	1590
80	A Storm of Swords	Jon I	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
80	A Storm of Swords	Jon I	/index.php/Renly_Baratheon	Renly Baratheon	1396
80	A Storm of Swords	Jon I	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
80	A Storm of Swords	Jon I	/index.php/Jaremy_Rykker	Jaremy Rykker	793
80	A Storm of Swords	Jon I	/index.php/Waymar_Royce	Waymar Royce	1808
80	A Storm of Swords	Jon I	/index.php/Dywen	Dywen	450
80	A Storm of Swords	Jon I	/index.php/Daeron_II_Targaryen	Daeron II Targaryen	355
80	A Storm of Swords	Jon I	/index.php/Aegon_IV_Targaryen	Aegon IV Targaryen	11
80	A Storm of Swords	Jon I	/index.php/Arya_Stark	Arya Stark	136
80	A Storm of Swords	Jon I	/index.php/Aerys_I_Targaryen	Aerys I Targaryen	26
80	A Storm of Swords	Jon I	/index.php/Aerys_II_Targaryen	Aerys II Targaryen	27
80	A Storm of Swords	Jon I	/index.php/Aelinor_Targaryen	Aelinor Targaryen	15
80	A Storm of Swords	Jon I	/index.php/Nan	Nan	1201
80	A Storm of Swords	Jon I	/index.php/Bran_Stark	Bran Stark	240
80	A Storm of Swords	Jon I	/index.php/Luwin	Luwin	1013
80	A Storm of Swords	Jon I	/index.php/Aegon_V_Targaryen	Aegon V Targaryen	13
80	A Storm of Swords	Jon I	/index.php/Jaehaerys_II_Targaryen	Jaehaerys II Targaryen	781
80	A Storm of Swords	Jon I	/index.php/Jaime_Lannister	Jaime Lannister	785
81	A Storm of Swords	Catelyn I	/index.php/Catelyn_Tully	Catelyn Tully	287
81	A Storm of Swords	Catelyn I	/index.php/Robb_Stark	Robb Stark	1431
81	A Storm of Swords	Catelyn I	/index.php/Cleos_Frey	Cleos Frey	311
81	A Storm of Swords	Catelyn I	/index.php/Rickard_Karstark	Rickard Karstark	1420
81	A Storm of Swords	Catelyn I	/index.php/Edmure_Tully	Edmure Tully	462
81	A Storm of Swords	Catelyn I	/index.php/Theon_Greyjoy	Theon Greyjoy	1648
81	A Storm of Swords	Catelyn I	/index.php/Balon_Greyjoy	Balon Greyjoy	154
81	A Storm of Swords	Catelyn I	/index.php/Brynden_Tully	Brynden Tully	265
81	A Storm of Swords	Catelyn I	/index.php/Hoster_Tully	Hoster Tully	746
81	A Storm of Swords	Catelyn I	/index.php/Jon_Umber_(Greatjon)	Jon Umber (Greatjon)	852
81	A Storm of Swords	Catelyn I	/index.php/Eddard_Stark	Eddard Stark	456
81	A Storm of Swords	Catelyn I	/index.php/Gregor_Clegane	Gregor Clegane	629
81	A Storm of Swords	Catelyn I	/index.php/Tywin_Lannister	Tywin Lannister	1727
81	A Storm of Swords	Catelyn I	/index.php/Stafford_Lannister	Stafford Lannister	1584
81	A Storm of Swords	Catelyn I	/index.php/Renly_Baratheon	Renly Baratheon	1396
82	A Storm of Swords	Tyrion II	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
82	A Storm of Swords	Tyrion II	/index.php/Janos_Slynt	Janos Slynt	790
82	A Storm of Swords	Tyrion II	/index.php/Allar_Deem	Allar Deem	55
82	A Storm of Swords	Tyrion II	/index.php/Jacelyn_Bywater	Jacelyn Bywater	776
82	A Storm of Swords	Tyrion II	/index.php/Barra	Barra	161
82	A Storm of Swords	Tyrion II	/index.php/Robert_Baratheon	Robert Baratheon	1434
82	A Storm of Swords	Tyrion II	/index.php/Eddard_Stark	Eddard Stark	456
82	A Storm of Swords	Tyrion II	/index.php/Varys	Varys	1757
82	A Storm of Swords	Tyrion II	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
82	A Storm of Swords	Tyrion II	/index.php/Cersei_Lannister	Cersei Lannister	295
82	A Storm of Swords	Tyrion II	/index.php/Tywin_Lannister	Tywin Lannister	1727
82	A Storm of Swords	Tyrion II	/index.php/Gendry	Gendry	586
82	A Storm of Swords	Tyrion II	/index.php/Ilyn_Payne	Ilyn Payne	772
82	A Storm of Swords	Tyrion II	/index.php/Bronn	Bronn	256
82	A Storm of Swords	Tyrion II	/index.php/Petyr_Baelish	Petyr Baelish	1303
83	A Storm of Swords	Arya III	/index.php/Arya_Stark	Arya Stark	136
83	A Storm of Swords	Arya III	/index.php/Gendry	Gendry	586
83	A Storm of Swords	Arya III	/index.php/Cersei_Lannister	Cersei Lannister	295
83	A Storm of Swords	Arya III	/index.php/Tobho_Mott	Tobho Mott	1667
83	A Storm of Swords	Arya III	/index.php/Yoren	Yoren	1873
83	A Storm of Swords	Arya III	/index.php/Weasel	Weasel	1810
84	A Storm of Swords	Davos I	/index.php/Davos_Seaworth	Davos Seaworth	385
84	A Storm of Swords	Davos I	/index.php/Melisandre	Melisandre	1122
84	A Storm of Swords	Davos I	/index.php/Selyse_Florent	Selyse Florent	1545
84	A Storm of Swords	Davos I	/index.php/Hubard_Rambton	Hubard Rambton	754
84	A Storm of Swords	Davos I	/index.php/Guncer_Sunglass	Guncer Sunglass	645
84	A Storm of Swords	Davos I	/index.php/Barre	Barre	162
84	A Storm of Swords	Davos I	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
84	A Storm of Swords	Davos I	/index.php/Azor_Ahai	Azor Ahai	145
84	A Storm of Swords	Davos I	/index.php/Salladhor_Saan	Salladhor Saan	1520
84	A Storm of Swords	Davos I	/index.php/Nissa_Nissa	Nissa Nissa	1208
84	A Storm of Swords	Davos I	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
84	A Storm of Swords	Davos I	/index.php/Myrcella_Baratheon	Myrcella Baratheon	1195
84	A Storm of Swords	Davos I	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
84	A Storm of Swords	Davos I	/index.php/Robert_Baratheon	Robert Baratheon	1434
85	A Storm of Swords	Theon I	/index.php/Theon_Greyjoy	Theon Greyjoy	1648
85	A Storm of Swords	Theon I	/index.php/Aegon_I_Targaryen	Aegon I Targaryen	8
85	A Storm of Swords	Theon I	/index.php/Balon_Greyjoy	Balon Greyjoy	154
85	A Storm of Swords	Theon I	/index.php/Aeron_Greyjoy	Aeron Greyjoy	25
85	A Storm of Swords	Theon I	/index.php/Asha_Greyjoy	Asha Greyjoy	138
85	A Storm of Swords	Theon I	/index.php/Eddard_Stark	Eddard Stark	456
85	A Storm of Swords	Theon I	/index.php/Robb_Stark	Robb Stark	1431
86	A Storm of Swords	Daenerys I	/index.php/Daenerys_Targaryen	Daenerys Targaryen	352
86	A Storm of Swords	Daenerys I	/index.php/Doreah	Doreah	434
86	A Storm of Swords	Daenerys I	/index.php/Viserys_Targaryen	Viserys Targaryen	1770
86	A Storm of Swords	Daenerys I	/index.php/Aegon_I_Targaryen	Aegon I Targaryen	8
86	A Storm of Swords	Daenerys I	/index.php/Jorah_Mormont	Jorah Mormont	862
86	A Storm of Swords	Daenerys I	/index.php/Robert_Baratheon	Robert Baratheon	1434
86	A Storm of Swords	Daenerys I	/index.php/Lynesse_Hightower	Lynesse Hightower	1024
86	A Storm of Swords	Daenerys I	/index.php/Eddard_Stark	Eddard Stark	456
86	A Storm of Swords	Daenerys I	/index.php/Tregar_Ormollen	Tregar Ormollen	1691
86	A Storm of Swords	Daenerys I	/index.php/Jhogo	Jhogo	826
87	A Storm of Swords	Jon II	/index.php/Jon_Snow	Jon Snow	851
87	A Storm of Swords	Jon II	/index.php/Jeor_Mormont	Jeor Mormont	808
87	A Storm of Swords	Jon II	/index.php/Waymar_Royce	Waymar Royce	1808
87	A Storm of Swords	Jon II	/index.php/Benjen_Stark	Benjen Stark	194
87	A Storm of Swords	Jon II	/index.php/Samwell_Tarly	Samwell Tarly	1527
87	A Storm of Swords	Jon II	/index.php/Thoren_Smallwood	Thoren Smallwood	1651
87	A Storm of Swords	Jon II	/index.php/Bedwyck	Bedwyck	173
87	A Storm of Swords	Jon II	/index.php/Eddison_Tollett	Eddison Tollett	458
87	A Storm of Swords	Jon II	/index.php/Chett	Chett	300
87	A Storm of Swords	Jon II	/index.php/Mallador_Locke	Mallador Locke	1051
87	A Storm of Swords	Jon II	/index.php/Jaremy_Rykker	Jaremy Rykker	793
87	A Storm of Swords	Jon II	/index.php/Robert_Baratheon	Robert Baratheon	1434
87	A Storm of Swords	Jon II	/index.php/Maester_Aemon	Maester Aemon	1045
87	A Storm of Swords	Jon II	/index.php/Ottyn_Wythers	Ottyn Wythers	1271
87	A Storm of Swords	Jon II	/index.php/Arya_Stark	Arya Stark	136
87	A Storm of Swords	Jon II	/index.php/Grenn	Grenn	630
87	A Storm of Swords	Jon II	/index.php/Qhorin_Halfhand	Qhorin Halfhand	1335
87	A Storm of Swords	Jon II	/index.php/Dywen	Dywen	450
88	A Storm of Swords	Arya IV	/index.php/Arya_Stark	Arya Stark	136
88	A Storm of Swords	Arya IV	/index.php/Yoren	Yoren	1873
88	A Storm of Swords	Arya IV	/index.php/Amory_Lorch	Amory Lorch	93
88	A Storm of Swords	Arya IV	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
88	A Storm of Swords	Arya IV	/index.php/Beric_Dondarrion	Beric Dondarrion	204
88	A Storm of Swords	Arya IV	/index.php/Weasel	Weasel	1810
88	A Storm of Swords	Arya IV	/index.php/Hot_Pie	Hot Pie	747
88	A Storm of Swords	Arya IV	/index.php/Gendry	Gendry	586
88	A Storm of Swords	Arya IV	/index.php/Lommy_Greenhands	Lommy Greenhands	968
88	A Storm of Swords	Arya IV	/index.php/Rorge	Rorge	1488
89	A Storm of Swords	Tyrion III	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
89	A Storm of Swords	Tyrion III	/index.php/Cersei_Lannister	Cersei Lannister	295
89	A Storm of Swords	Tyrion III	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
89	A Storm of Swords	Tyrion III	/index.php/Joffrey_Baratheon	Joffrey Baratheon	831
89	A Storm of Swords	Tyrion III	/index.php/Tywin_Lannister	Tywin Lannister	1727
89	A Storm of Swords	Tyrion III	/index.php/Petyr_Baelish	Petyr Baelish	1303
89	A Storm of Swords	Tyrion III	/index.php/Shireen_Baratheon	Shireen Baratheon	1562
89	A Storm of Swords	Tyrion III	/index.php/Selyse_Florent	Selyse Florent	1545
89	A Storm of Swords	Tyrion III	/index.php/Patchface	Patchface	1279
89	A Storm of Swords	Tyrion III	/index.php/Varys	Varys	1757
89	A Storm of Swords	Tyrion III	/index.php/Alayaya	Alayaya	38
89	A Storm of Swords	Tyrion III	/index.php/Shae	Shae	1552
89	A Storm of Swords	Tyrion III	/index.php/Eddard_Stark	Eddard Stark	456
89	A Storm of Swords	Tyrion III	/index.php/Jon_Arryn	Jon Arryn	836
90	A Storm of Swords	Bran II	/index.php/Bran_Stark	Bran Stark	240
90	A Storm of Swords	Bran II	/index.php/Hodor	Hodor	736
90	A Storm of Swords	Bran II	/index.php/Wyman_Manderly	Wyman Manderly	1860
90	A Storm of Swords	Bran II	/index.php/Luwin	Luwin	1013
90	A Storm of Swords	Bran II	/index.php/Donella_Manderly	Donella Manderly	420
90	A Storm of Swords	Bran II	/index.php/Wylis_Manderly	Wylis Manderly	1857
90	A Storm of Swords	Bran II	/index.php/Tywin_Lannister	Tywin Lannister	1727
90	A Storm of Swords	Bran II	/index.php/Halys_Hornwood	Halys Hornwood	678
90	A Storm of Swords	Bran II	/index.php/Daryn_Hornwood	Daryn Hornwood	382
90	A Storm of Swords	Bran II	/index.php/Ramsay_Snow	Ramsay Snow	1371
90	A Storm of Swords	Bran II	/index.php/Roose_Bolton	Roose Bolton	1486
90	A Storm of Swords	Bran II	/index.php/Reek	Reek	1393
90	A Storm of Swords	Bran II	/index.php/Rodrik_Cassel	Rodrik Cassel	1451
90	A Storm of Swords	Bran II	/index.php/Larence_Snow	Larence Snow	928
90	A Storm of Swords	Bran II	/index.php/Galbart_Glover	Galbart Glover	550
90	A Storm of Swords	Bran II	/index.php/Jon_Umber_(Greatjon)	Jon Umber (Greatjon)	852
90	A Storm of Swords	Bran II	/index.php/Leobald_Tallhart	Leobald Tallhart	945
90	A Storm of Swords	Bran II	/index.php/Beren_Tallhart	Beren Tallhart	202
90	A Storm of Swords	Bran II	/index.php/Berena_Hornwood	Berena Hornwood	203
90	A Storm of Swords	Bran II	/index.php/Cley_Cerwyn	Cley Cerwyn	313
90	A Storm of Swords	Bran II	/index.php/Cersei_Lannister	Cersei Lannister	295
91	A Storm of Swords	Tyrion IV	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
91	A Storm of Swords	Tyrion IV	/index.php/Pycelle	Pycelle	1326
91	A Storm of Swords	Tyrion IV	/index.php/Doran_Martell	Doran Martell	431
91	A Storm of Swords	Tyrion IV	/index.php/Bronn	Bronn	256
91	A Storm of Swords	Tyrion IV	/index.php/Tallad	Tallad	1626
91	A Storm of Swords	Tyrion IV	/index.php/Alliser_Thorne	Alliser Thorne	57
91	A Storm of Swords	Tyrion IV	/index.php/Petyr_Baelish	Petyr Baelish	1303
91	A Storm of Swords	Tyrion IV	/index.php/Jon_Arryn	Jon Arryn	836
91	A Storm of Swords	Tyrion IV	/index.php/Myrcella_Baratheon	Myrcella Baratheon	1195
91	A Storm of Swords	Tyrion IV	/index.php/Robert_Arryn	Robert Arryn	1432
91	A Storm of Swords	Tyrion IV	/index.php/Varys	Varys	1757
91	A Storm of Swords	Tyrion IV	/index.php/Tommen_Baratheon	Tommen Baratheon	1676
91	A Storm of Swords	Tyrion IV	/index.php/Gregor_Clegane	Gregor Clegane	629
91	A Storm of Swords	Tyrion IV	/index.php/Elia_Martell	Elia Martell	483
91	A Storm of Swords	Tyrion IV	/index.php/Tywin_Lannister	Tywin Lannister	1727
91	A Storm of Swords	Tyrion IV	/index.php/Cersei_Lannister	Cersei Lannister	295
92	A Storm of Swords	Sansa II	/index.php/Sansa_Stark	Sansa Stark	1530
92	A Storm of Swords	Sansa II	/index.php/Dontos_Hollard	Dontos Hollard	429
92	A Storm of Swords	Sansa II	/index.php/Sandor_Clegane	Sandor Clegane	1528
92	A Storm of Swords	Sansa II	/index.php/Boros_Blount	Boros Blount	234
92	A Storm of Swords	Sansa II	/index.php/Tyrek_Lannister	Tyrek Lannister	1715
92	A Storm of Swords	Sansa II	/index.php/Tytos_Lannister	Tytos Lannister	1724
92	A Storm of Swords	Sansa II	/index.php/Gregor_Clegane	Gregor Clegane	629
93	A Storm of Swords	Arya V	/index.php/Arya_Stark	Arya Stark	136
93	A Storm of Swords	Arya V	/index.php/Gendry	Gendry	586
93	A Storm of Swords	Arya V	/index.php/Yoren	Yoren	1873
93	A Storm of Swords	Arya V	/index.php/Kurz	Kurz	911
93	A Storm of Swords	Arya V	/index.php/Tarber	Tarber	1632
93	A Storm of Swords	Arya V	/index.php/Cutjack	Cutjack	341
93	A Storm of Swords	Arya V	/index.php/Hot_Pie	Hot Pie	747
93	A Storm of Swords	Arya V	/index.php/Weasel	Weasel	1810
93	A Storm of Swords	Arya V	/index.php/Lommy_Greenhands	Lommy Greenhands	968
93	A Storm of Swords	Arya V	/index.php/Gregor_Clegane	Gregor Clegane	629
94	A Storm of Swords	Tyrion V	/index.php/Tyrion_Lannister	Tyrion Lannister	1716
94	A Storm of Swords	Tyrion V	/index.php/Aerys_II_Targaryen	Aerys II Targaryen	27
94	A Storm of Swords	Tyrion V	/index.php/Hallyne	Hallyne	676
94	A Storm of Swords	Tyrion V	/index.php/Bronn	Bronn	256
94	A Storm of Swords	Tyrion V	/index.php/Jacelyn_Bywater	Jacelyn Bywater	776
94	A Storm of Swords	Tyrion V	/index.php/Cleos_Frey	Cleos Frey	311
94	A Storm of Swords	Tyrion V	/index.php/Robb_Stark	Robb Stark	1431
94	A Storm of Swords	Tyrion V	/index.php/Stafford_Lannister	Stafford Lannister	1584
94	A Storm of Swords	Tyrion V	/index.php/Cersei_Lannister	Cersei Lannister	295
94	A Storm of Swords	Tyrion V	/index.php/Myrcella_Baratheon	Myrcella Baratheon	1195
94	A Storm of Swords	Tyrion V	/index.php/Doran_Martell	Doran Martell	431
94	A Storm of Swords	Tyrion V	/index.php/Pycelle	Pycelle	1326
94	A Storm of Swords	Tyrion V	/index.php/Renly_Baratheon	Renly Baratheon	1396
95	A Storm of Swords	Bran III	/index.php/Bran_Stark	Bran Stark	240
95	A Storm of Swords	Bran III	/index.php/Meera_Reed	Meera Reed	1108
95	A Storm of Swords	Bran III	/index.php/Jojen_Reed	Jojen Reed	832
95	A Storm of Swords	Bran III	/index.php/Howland_Reed	Howland Reed	753
95	A Storm of Swords	Bran III	/index.php/Luwin	Luwin	1013
95	A Storm of Swords	Bran III	/index.php/Eddard_Stark	Eddard Stark	456
95	A Storm of Swords	Bran III	/index.php/Arthur_Dayne	Arthur Dayne	130
96	A Storm of Swords	Catelyn II	/index.php/Catelyn_Tully	Catelyn Tully	287
96	A Storm of Swords	Catelyn II	/index.php/Robb_Stark	Robb Stark	1431
96	A Storm of Swords	Catelyn II	/index.php/Renly_Baratheon	Renly Baratheon	1396
96	A Storm of Swords	Catelyn II	/index.php/Colen_of_Greenpools	Colen of Greenpools	320
96	A Storm of Swords	Catelyn II	/index.php/Loras_Tyrell	Loras Tyrell	970
96	A Storm of Swords	Catelyn II	/index.php/Brienne_of_Tarth	Brienne of Tarth	255
96	A Storm of Swords	Catelyn II	/index.php/Cersei_Lannister	Cersei Lannister	295
96	A Storm of Swords	Catelyn II	/index.php/Barristan_Selmy	Barristan Selmy	163
96	A Storm of Swords	Catelyn II	/index.php/Eddard_Stark	Eddard Stark	456
96	A Storm of Swords	Catelyn II	/index.php/Robert_Baratheon	Robert Baratheon	1434
96	A Storm of Swords	Catelyn II	/index.php/Mace_Tyrell	Mace Tyrell	1035
96	A Storm of Swords	Catelyn II	/index.php/Stannis_Baratheon	Stannis Baratheon	1586
97	A Storm of Swords	Jon III	/index.php/Jon_Snow	Jon Snow	851
97	A Storm of Swords	Jon III	/index.php/Jeor_Mormont	Jeor Mormont	808
97	A Storm of Swords	Jon III	/index.php/Craster	Craster	334
97	A Storm of Swords	Jon III	/index.php/Benjen_Stark	Benjen Stark	194
97	A Storm of Swords	Jon III	/index.php/Waymar_Royce	Waymar Royce	1808
97	A Storm of Swords	Jon III	/index.php/Mance_Rayder	Mance Rayder	1057
97	A Storm of Swords	Jon III	/index.php/Eddard_Stark	Eddard Stark	456
97	A Storm of Swords	Jon III	/index.php/Samwell_Tarly	Samwell Tarly	1527
97	A Storm of Swords	Jon III	/index.php/Gilly	Gilly	603
97	A Storm of Swords	Jon III	/index.php/Lark	Lark	929
97	A Storm of Swords	Jon III	/index.php/Robb_Stark	Robb Stark	1431
98	A Storm of Swords	Theon II	/index.php/Theon_Greyjoy	Theon Greyjoy	1648
98	A Storm of Swords	Theon II	/index.php/Sigrin	Sigrin	1569
98	A Storm of Swords	Theon II	/index.php/Alannys_Harlaw	Alannys Harlaw	36
98	A Storm of Swords	Theon II	/index.php/Asha_Greyjoy	Asha Greyjoy	138
98	A Storm of Swords	Theon II	/index.php/Balon_Greyjoy	Balon Greyjoy	154
